Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5305662, 89.2254340073819, 11.2075666383703, 215274, 623532, 2.679794
1.035817, 89.6577941313594, 11.1535199718401, 211462, 612096, 2.674692
1.537429, 89.7378219793053, 11.1435733051985, 230202, 668316, 2.650349
2.038972, 89.8150886953939, 11.1339866385561, 221606, 642528, 2.626945
2.54035, 91.5483201188419, 10.9231933057549, 223570, 650274, 2.539347
3.041298, 89.5883950776552, 11.1621599718183, 209902, 628378, 2.408623
3.542516, 89.879722954742, 11.1259799719096, 226198, 677266, 2.222787
4.043919, 89.8105715425026, 11.1345466385546, 223630, 669562, 2.052288
4.545021, 89.8922192291442, 11.1244333052468, 208518, 624226, 1.899279
5.046962, 89.8019686986258, 11.1356133052186, 221470, 663082, 1.742664
5.547503, 89.7904112221253, 11.1370466385483, 218406, 653890, 1.643908
6.049697, 89.3686995066848, 11.189599971749, 203906, 610390, 1.620413
6.550228, 89.4992872873422, 11.1732733051235, 206942, 619498, 1.629406
7.05186, 89.5258353655698, 11.1699599717986, 215570, 645382, 1.634016
7.553119, 89.2280347346894, 11.2072399717044, 207606, 621490, 1.62146
8.053768, 89.8438155111155, 11.130426638565, 217930, 652462, 1.599649
8.555938, 89.3556563619738, 11.1912333050782, 211194, 632254, 1.576358
9.056773, 89.6668517789007, 11.1523933051762, 220838, 661186, 1.565011
9.557423, 84.655941323274, 11.8125199701763, 225122, 674038, 1.562396
10.05927, 89.5570508266116, 11.1660666384751, 219538, 657286, 1.555553
10.55975, 89.7239194996994, 11.1452999718608, 204758, 612946, 1.649234
11.0609, 89.8369818128025, 11.1312733052296, 222218, 665326, 1.715001
11.56214, 89.7137771653317, 11.1465599718576, 196250, 587446, 1.736406
12.06251, 89.84230877963, 11.1306133052312, 22966, 25668, 1.73422
12.56462, 89.8655072818021, 11.1277399719052, 17658, 22034, 1.774387
13.06536, 90.0307725180467, 11.1073133052901, 8214, 14666, 1.93153
13.56705, 89.6639038229102, 11.152759971842, 4078, 10930, 2.086227
