Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5279467, 74.218405966764, 13.4737466326487, 14502, 42178, 2.615293
1.042305, 74.3187939347937, 13.4555466326947, 14502, 42178, 2.611809
1.550007, 84.2378607626784, 11.8711466366949, 14502, 42178, 2.606708
2.064878, 69.8134537972236, 14.3238866305023, 14502, 42178, 2.638646
2.572724, 88.5404984239791, 11.2942666381514, 14502, 42178, 2.679656
3.08257, 84.2985043759354, 11.8626066367165, 14502, 42178, 2.787972
3.593463, 86.2890198947964, 11.5889599707407, 14502, 42178, 2.872105
4.095314, 84.0895318063048, 11.892086636642, 14502, 42178, 2.880779
4.605233, 84.4235224195106, 11.8450399700941, 14502, 42178, 2.838577
5.115829, 84.590727502814, 11.8216266368199, 14502, 42178, 2.717879
5.626533, 84.510994035214, 11.8327799701251, 14502, 42178, 2.503234
6.137255, 90.3243366279637, 11.0712133053812, 14502, 42178, 2.301895
6.637875, 84.6197891838986, 11.8175666368302, 14502, 42178, 2.120258
7.140252, 78.2315497409232, 12.7825666343938, 14502, 42178, 2.006797
7.647957, 84.7191025197155, 11.8037133035318, 14502, 42178, 1.976879
8.148327, 86.528444207036, 11.556893304155, 14502, 42178, 1.944395
8.658803, 84.6921243664323, 11.8074733035223, 14502, 42178, 1.887397
9.159039, 84.6341126254348, 11.8155666368352, 14502, 42178, 1.869127
9.669473, 89.8603390610313, 11.1283799719035, 14502, 42178, 1.858365
10.1705, 78.8511285436354, 12.6821266346474, 14502, 42178, 1.844671
10.68048, 84.5286149084809, 11.8303133034647, 14502, 42178, 1.844125
11.19111, 84.2908303377309, 11.8636866367137, 14502, 42178, 1.836241
11.70704, 77.4834211306588, 12.9059866340822, 14502, 42178, 1.804588
12.21384, 83.690132263885, 11.9488399698321, 14502, 42178, 1.778051
12.72439, 84.3103023817098, 11.8609466367207, 14502, 42178, 1.85213
13.23504, 84.3562465519384, 11.854486636737, 14502, 42178, 1.859453
13.74705, 79.1442292776664, 12.6351599680993, 14502, 42178, 1.836519
14.25646, 84.5056615976415, 11.8335266367899, 14502, 42178, 1.790573
14.75745, 84.0761460839853, 11.8939799699706, 14502, 42178, 1.748548
15.26684, 84.946562948801, 11.772106636945, 14502, 42178, 1.698705
15.76778, 79.5519633424553, 12.5703999682628, 14502, 42178, 1.67516
16.27799, 90.1429306308082, 11.093493305325, 14502, 42178, 1.648887
16.77833, 90.0169411883317, 11.1090199719524, 14502, 42178, 1.623922
17.27849, 84.1971493090501, 11.8768866366804, 14502, 42178, 1.602071
17.78904, 80.56593811784, 12.4121933019956, 14502, 42178, 1.601159
18.28905, 84.7042241431885, 11.8057866368599, 14502, 42178, 1.611442
18.79956, 84.3002572843852, 11.8623599700504, 14502, 42178, 1.603776
19.31051, 84.5333309288297, 11.8296533034663, 14502, 42178, 1.59755
19.81084, 79.3594528218634, 12.6008933015191, 14502, 42178, 1.664371
20.31153, 83.9485361893745, 11.9120599699249, 14502, 42178, 1.723086
20.82154, 83.966158279567, 11.9095599699313, 14502, 42178, 1.715108
21.33288, 83.3435660711676, 11.9985266363733, 14502, 42178, 1.756305
21.8436, 81.6168849011484, 12.2523666357324, 14502, 42178, 1.816451
22.35382, 84.1937939070635, 11.8773599700125, 14502, 42178, 1.85503
22.86447, 79.6251883135704, 12.558839968292, 14502, 42178, 1.857513
23.36825, 82.5618388172741, 12.1121333027531, 14502, 42178, 1.847705
23.87534, 84.3780745260905, 11.851419970078, 14502, 42178, 1.886262
24.37548, 85.1740389529271, 11.7406666370243, 14502, 42178, 1.915175
24.88563, 84.4298899822247, 11.8441466367631, 14502, 42178, 1.92505
25.39072, 81.7795669935487, 12.2279933024606, 14502, 42178, 1.922605
25.89597, 84.3412108024223, 11.856599970065, 14502, 42178, 1.921171
26.39659, 84.491429189423, 11.8355199701182, 14502, 42178, 1.922349
26.89664, 89.9373316672942, 11.1188533052609, 14502, 42178, 1.908358
27.41252, 77.3686808485178, 12.9251266340339, 14502, 42178, 1.875856
27.92228, 82.5711102401388, 12.1107733027566, 14502, 42178, 1.850818
28.42892, 84.2061771406052, 11.8756133033503, 14502, 42178, 1.812686
28.93966, 84.1040535350335, 11.8900333033139, 14502, 42178, 1.793942
29.4515, 79.2490570683026, 12.6184466348082, 14502, 42178, 1.800815
29.96129, 84.2215903731353, 11.8734399700224, 14502, 42178, 1.800347
30.47213, 85.252364048055, 11.7298799703849, 14502, 42178, 1.80784
30.97236, 84.8924299722345, 11.7796133035927, 14502, 42178, 1.840508
31.47356, 78.6858002555715, 12.7087733012468, 14502, 42178, 1.931257
31.98248, 79.7964021398203, 12.5318933016933, 14502, 42178, 2.022475
32.49289, 85.3172921656543, 11.7209533037408, 14502, 42178, 2.0661
32.99457, 84.278706310621, 11.8653933033761, 14502, 42178, 2.060331
33.50416, 81.8333284233336, 12.2199599691476, 14502, 42178, 2.043989
34.00594, 84.0234459023446, 11.9014399699518, 14502, 42178, 1.969036
34.51383, 84.1349996550465, 11.8856599699916, 14502, 42178, 1.833296
35.0169, 83.2232012969504, 12.0158799696628, 14502, 42178, 1.715916
35.51965, 83.2635769588589, 12.0100533030109, 14502, 42178, 1.640776
36.0252, 84.5142795326698, 11.8323199701263, 14502, 42178, 1.603021
36.53626, 79.5756390321692, 12.5666599682722, 14502, 42178, 1.583304
37.03635, 84.4952367218552, 11.8349866367862, 14502, 42178, 1.560455
37.5421, 82.0266936734998, 12.1911533025536, 14502, 42178, 1.550007
38.04662, 84.6062818472146, 11.8194533034921, 14502, 42178, 1.572745
38.54749, 84.35373231524, 11.8548399700694, 14502, 42178, 1.609802
39.05678, 85.146770326237, 11.7444266370148, 14502, 42178, 1.639065
39.5569, 85.3100137462869, 11.7219533037382, 14502, 42178, 1.732985
40.06771, 80.4604483256181, 12.4284666352878, 14502, 42178, 1.856637
40.56956, 83.7308221529427, 11.9430333031801, 14502, 42178, 1.936419
41.07824, 85.9619543851485, 11.6330533039627, 14502, 42178, 2.043589
41.59042, 84.1357547229606, 11.8855533033252, 14502, 42178, 2.12208
42.10035, 82.2667449846079, 12.1555799693101, 14502, 42178, 2.150858
42.60099, 84.6860996800559, 11.8083133035202, 14502, 42178, 2.163646
43.11245, 84.6108633579683, 11.8188133034937, 14502, 42178, 2.163744
43.62242, 84.324616041915, 11.8589333033924, 14502, 42178, 2.114694
44.12391, 79.2945114453698, 12.6112133014931, 14502, 42178, 2.041906
44.63494, 84.3707656421993, 11.8524466367421, 14502, 42178, 2.013487
45.14426, 84.4180109765926, 11.8458133034255, 14502, 42178, 2.000082
45.66228, 81.3968568875036, 12.2854866356488, 14502, 42178, 1.99493
46.16611, 84.4275614337151, 11.8444733034289, 14502, 42178, 1.989
46.67739, 85.6648937840982, 11.6733933038608, 14502, 42178, 1.995647
47.17751, 84.9294406207323, 11.7744799702723, 14502, 42178, 2.030971
47.67904, 79.2411026769229, 12.6197133014716, 14502, 42178, 2.045289
48.18664, 82.7369379059281, 12.0864999694845, 14502, 42178, 2.02072
48.68738, 84.8018181509812, 11.7921999702276, 14502, 42178, 1.962486
49.188, 84.6931285641692, 11.8073333035227, 31558, 55606, 1.913855
49.69796, 84.6482498410024, 11.8135933035069, 33390, 56916, 1.902772
50.20826, 83.1708728949452, 12.0234399696437, 33390, 56916, 1.894924
50.70866, 84.8435484965723, 11.7863999702422, 33390, 56916, 1.877285
51.22048, 80.0599061591153, 12.4906466351308, 33390, 56916, 1.849121
51.73631, 81.6638519859015, 12.2453199690835, 33390, 56916, 1.818479
52.23991, 77.5415803801192, 12.8963066341066, 33390, 56916, 1.774402
52.7501, 84.7615178188488, 11.7978066368801, 33390, 56916, 1.751724
53.25065, 84.2006940382541, 11.8763866366817, 33390, 56916, 1.749992
53.75202, 84.4290345821326, 11.8442666367628, 33390, 56916, 1.754482
54.26366, 81.7163038735162, 12.2374599691034, 33366, 56868, 1.767624
54.77293, 84.8055578170371, 11.7916799702289, 33366, 56868, 1.766684
55.27324, 84.1969130043816, 11.8769199700137, 33366, 56868, 1.745609
55.77339, 84.9576769172824, 11.7705666369488, 33390, 56916, 1.770647
56.2854, 82.1442946680138, 12.1736999692644, 33390, 56916, 1.84218
56.79461, 79.1680389126745, 12.6313599681089, 33390, 56916, 1.821677
57.30564, 84.7281469163473, 11.802453303535, 33390, 56916, 1.834028
57.81296, 82.1054913247338, 12.1794533025832, 14502, 42178, 1.919507
58.31717, 83.9467978773772, 11.912306636591, 14502, 42178, 1.969895
58.82843, 84.2008358336304, 11.8763666366817, 14502, 42178, 1.987881
59.33796, 84.6517848828843, 11.8130999701748, 14502, 42178, 1.972625
59.84958, 79.151663029208, 12.6339733014356, 14502, 42178, 1.957676
60.35965, 84.38339087343, 11.8506733034133, 33390, 56916, 1.897864
60.85994, 84.3470916560483, 11.8557733034004, 22990, 25716, 1.836706
61.36038, 79.34526403988, 12.6031466348468, 22374, 25300, 1.873431
61.87066, 79.4551285107248, 12.5857199682241, 4102, 10978, 1.904048
62.38173, 84.2252317457252, 11.8729266366904, 4078, 10930, 1.968984
62.88191, 84.9839578615543, 11.766926636958, 4078, 10930, 2.051333
63.39386, 83.8548640013864, 11.925366636558, 4078, 10930, 2.112583
63.90216, 82.4331631912845, 12.1310399693721, 4078, 10930, 2.172756
64.40276, 84.0495758017909, 11.8977399699611, 4078, 10930, 2.200884
64.91412, 84.2073116647336, 11.8754533033507, 4078, 10930, 2.207685
65.43166, 81.3003723557054, 12.300066635612, 4078, 10930, 2.207869
65.93515, 78.8258935703295, 12.6861866346371, 4078, 10930, 2.212517
66.43741, 83.721942683958, 11.9442999698435, 4078, 10930, 2.295051
66.94704, 84.0858078852307, 11.8926133033074, 4078, 10930, 2.497433
67.45143, 77.3867625299487, 12.9221066340415, 4078, 10930, 2.528322
67.95686, 84.3092124676463, 11.8610999700536, 4078, 10930, 2.60366
68.46733, 84.1956842414867, 11.8770933033466, 4078, 10930, 2.647475
68.96765, 83.9656412595966, 11.9096333032644, 4078, 10930, 2.663177
69.46787, 80.6276052794956, 12.4026999686862, 4078, 10930, 2.663485
69.97933, 79.0740950628771, 12.6463666347377, 4078, 10930, 2.663144
70.48011, 78.4630449520015, 12.7448533011557, 4078, 10930, 2.659106
70.99017, 83.941771272104, 11.9130199699225, 4078, 10930, 2.667308
71.49078, 83.4996832578682, 11.9760933030966, 4078, 10930, 2.670636
72.0003, 79.4321554074234, 12.5893599682149, 4078, 10930, 2.644594
72.51184, 83.840100160973, 11.9274666365527, 4078, 10930, 2.561092
73.02146, 84.4208141205631, 11.8454199700932, 14502, 42178, 2.442196
73.52224, 83.4426896137772, 11.984273303076, 14502, 42178, 2.461111
74.02669, 77.7772304565264, 12.8572333008719, 14502, 42178, 2.494232
74.53204, 84.0171865556818, 11.9023266366162, 33390, 56916, 2.496307
75.03343, 78.4934285301635, 12.7399199678348, 14502, 42178, 2.487831
75.54314, 84.1218825131356, 11.8875133033202, 14502, 42178, 2.411901
76.04837, 81.6254566944302, 12.251079969069, 14502, 42178, 2.301977
76.55343, 85.5237875862792, 11.6926533038122, 14502, 42178, 2.224709
77.05421, 83.9433214693439, 11.9127999699231, 14502, 42178, 2.192429
77.56389, 84.5754173092049, 11.8237666368145, 14502, 42178, 2.169628
78.0694, 82.4188503998963, 12.1331466360334, 14502, 42178, 2.135812
78.57581, 81.3954434830738, 12.2856999689816, 14502, 42178, 2.101313
79.08523, 84.9966709637206, 11.7651666369625, 14502, 42178, 2.047487
79.58563, 86.0930459203088, 11.6153399706741, 14502, 42178, 1.967157
80.08614, 84.1449109999276, 11.8842599699951, 14502, 42178, 1.904315
80.58717, 79.339514410436, 12.6040599681778, 14502, 42178, 1.913659
81.08746, 84.4331691764895, 11.8436866367642, 22966, 25668, 1.953598
81.59653, 84.4892400136535, 11.8358266367841, 4078, 10930, 2.000914
82.10587, 84.6926503718007, 11.8073999701892, 4078, 10930, 2.230072
82.60677, 79.2813515461978, 12.6133066348211, 4078, 10930, 2.387387
83.10712, 85.2571127167236, 11.7292266370532, 4078, 10930, 2.536587
83.61805, 85.0855762363927, 11.7528733036602, 4078, 10930, 2.670645
84.12219, 80.6437305144586, 12.4002199686925, 14478, 42130, 2.74966
84.62356, 82.6731423620488, 12.0958266361276, 14478, 42130, 2.787955
85.12786, 76.8596184688539, 13.0107333004844, 14478, 42130, 2.797079
85.62892, 79.3910389746489, 12.5958799681985, 14478, 42130, 2.805772
86.1387, 71.2103625319557, 14.0428999645451, 14478, 42130, 2.80686
