Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5249149, 79.8679941792206, 12.5206599683884, 49742, 147898, 2.61991
1.030849, 88.0186646512349, 11.3612266379823, 49742, 147898, 2.618437
1.540258, 89.8395645057057, 11.1309533052304, 49742, 147898, 2.5988
2.041652, 88.8452428407023, 11.2555266382492, 49742, 147898, 2.600941
2.55141, 91.2837415136548, 10.954853305675, 49742, 147898, 2.559898
3.05494, 88.7804583557504, 11.2637399715618, 49742, 147898, 2.42714
3.556081, 89.5021710243285, 11.1729133051244, 49742, 147898, 2.276084
4.057072, 89.72316813703, 11.1453933051939, 49742, 147898, 2.076472
4.558113, 89.9435334497003, 11.1180866385962, 49742, 147898, 1.870655
5.05968, 84.2018756809827, 11.8762199700154, 49742, 147898, 1.760918
5.560827, 89.9249845778651, 11.1203799719237, 49742, 147898, 1.698133
6.06189, 90.1229457225547, 11.0959533053187, 49742, 147898, 1.641594
6.564474, 89.7614499705582, 11.1406399718726, 49742, 147898, 1.650732
7.065186, 89.6433271300151, 11.1553199718355, 49742, 147898, 1.69073
7.565534, 90.9486673594934, 10.9952133055731, 49742, 147898, 1.710863
8.067481, 90.5910887357832, 11.0386133054635, 49742, 147898, 1.718663
8.569417, 89.5756621731533, 11.1637466384809, 49742, 147898, 1.70297
9.0698, 89.9976060636787, 11.1114066386131, 49742, 147898, 1.673906
9.570119, 84.844940215427, 11.7862066369094, 49742, 147898, 1.63987
10.07157, 89.907628902066, 11.122526638585, 49742, 147898, 1.621203
10.57242, 89.8094423252742, 11.1346866385543, 49742, 147898, 1.598086
11.07529, 89.3174538809327, 11.1960199717328, 49742, 147898, 1.597463
11.58834, 88.4832032335302, 11.3015799714663, 49742, 147898, 1.576459
12.0992, 89.1117342331638, 11.2218666383342, 49742, 147898, 1.574106
12.60965, 89.861254223479, 11.1282666385705, 49742, 147898, 1.577341
13.11453, 89.0489395161793, 11.2297799716475, 49742, 147898, 1.577547
13.62492, 89.9330718079605, 11.1193799719263, 49742, 147898, 1.571984
14.12664, 84.8162512460921, 11.790193303566, 49742, 147898, 1.549832
14.63672, 89.9302680701384, 11.1197266385921, 49742, 147898, 1.503239
15.14011, 88.8678239232182, 11.2526666382564, 49742, 147898, 1.466438
15.64065, 89.11009314381, 11.2220733050003, 49742, 147898, 1.460787
16.14122, 89.6078759349088, 11.1597333051577, 49718, 147850, 1.484349
16.64187, 90.0155366816312, 11.1091933052853, 59162, 155220, 1.510882
17.14557, 88.699400687716, 11.2740333048691, 59162, 155220, 1.522239
17.6557, 89.9731520114398, 11.1144266386054, 59162, 155220, 1.525491
18.15689, 89.8413401932188, 11.1307333052309, 59162, 155220, 1.525347
18.65876, 89.4672582639415, 11.1772733051134, 59162, 155220, 1.537776
19.16891, 90.7808423372799, 11.0155399721884, 59162, 155220, 1.536999
19.67249, 88.9859692856028, 11.2377266382941, 59162, 155220, 1.532067
20.17318, 89.688833560844, 11.1496599718498, 68606, 162588, 1.51373
20.6762, 88.5530432729205, 11.2926666381554, 68630, 162636, 1.472536
21.18541, 89.801484837618, 11.1356733052185, 68630, 162636, 1.454468
21.68725, 84.8696628298035, 11.7827733035847, 68630, 162636, 1.445354
22.18933, 67.0323654604565, 14.9181666290019, 68630, 162636, 1.440256
22.69087, 89.4791597071765, 11.1757866384505, 68630, 162636, 1.456662
