Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.538803, 80.3174574277317, 12.4505933018986, 196274, 587494, 2.683942
1.040405, 90.5443890849343, 11.0443066387825, 196274, 587494, 2.681633
1.54289, 88.8870979784704, 11.2502266382626, 196274, 587494, 2.658346
2.045089, 88.7337166235519, 11.2696733048801, 196274, 587494, 2.655123
2.555995, 89.0369408331721, 11.231293304977, 196274, 587494, 2.657583
3.05715, 90.1850416684954, 11.088313305338, 196274, 587494, 2.65745
3.559023, 90.5967791033093, 11.0379199721319, 196274, 587494, 2.669652
4.059987, 90.1357805398052, 11.0943733053227, 196274, 587494, 2.647699
4.561754, 89.8169171959877, 11.13375997189, 196274, 587494, 2.601584
5.062102, 84.4948559531696, 11.8350399701194, 196274, 587494, 2.490825
5.563299, 89.8999772852724, 11.1234733052493, 196274, 587494, 2.340575
6.064928, 89.8870479355642, 11.1250733052452, 196274, 587494, 2.118489
6.566047, 89.9653813212676, 11.115386638603, 196274, 587494, 1.962418
7.06815, 90.7134248006875, 11.0237266388344, 196274, 587494, 1.844316
7.579314, 90.5646160422538, 11.041839972122, 196274, 587494, 1.7814
8.082848, 88.7428510238263, 11.2685133048831, 196274, 587494, 1.748021
8.582924, 90.1111972173662, 11.0973999719818, 196274, 587494, 1.734551
9.084256, 90.1970806211572, 11.0868333053418, 196274, 587494, 1.732273
9.58513, 84.4681155388672, 11.8387866367766, 196274, 587494, 1.722345
10.08607, 89.8927579397779, 11.1243666385803, 196274, 587494, 1.692379
10.58705, 89.7856815780731, 11.1376333052135, 196274, 587494, 1.687954
11.08832, 89.7778895013736, 11.1385999718777, 196274, 587494, 1.659775
11.58979, 89.5367369231596, 11.168599971802, 196274, 587494, 1.667662
12.09001, 90.6177958852271, 11.0353599721384, 196274, 587494, 1.687556
12.59207, 89.6685134395168, 11.1521866385101, 196274, 587494, 1.693786
13.0932, 92.0212090482614, 10.8670599725633, 196274, 587494, 1.693026
13.59541, 89.4305598531908, 11.1818599717685, 196274, 587494, 1.692434
14.09655, 90.607231544364, 11.0366466388018, 196274, 587494, 1.69375
14.59752, 89.8706760970963, 11.1270999719068, 196274, 587494, 1.693246
15.09893, 90.5094778508223, 11.0485666387717, 196274, 587494, 1.694408
15.60134, 89.4456516294612, 11.1799733051066, 196274, 587494, 1.694034
16.10166, 90.410409010663, 11.0606733054078, 196274, 587494, 1.694353
16.60508, 83.8822494535071, 11.9214733032345, 196274, 587494, 1.693231
17.11589, 89.1291017212612, 11.219679971673, 196274, 587494, 1.691583
17.61799, 89.982543386583, 11.1132666386084, 196274, 587494, 1.688961
18.11934, 90.5230785571345, 11.0469066387759, 196274, 587494, 1.687419
18.62089, 89.7842842785923, 11.1378066385464, 196274, 587494, 1.684555
19.1216, 89.5649650517506, 11.1650799718109, 196274, 587494, 1.669697
19.62269, 90.0138621347688, 11.1093999719515, 196274, 587494, 1.65804
20.13384, 89.9347433502251, 11.1191733052601, 196274, 587494, 1.66291
20.63384, 89.9121558237602, 11.1219666385864, 196274, 587494, 1.660873
21.13435, 84.8913729991103, 11.779759970259, 196274, 587494, 1.660889
21.63587, 89.591766158323, 11.1617399718193, 196274, 587494, 1.670464
22.13721, 89.8342378642928, 11.1316133052287, 196274, 587494, 1.664239
22.63899, 90.1143370708755, 11.0970133053161, 196274, 587494, 1.634743
23.1397, 90.1968636746563, 11.0868599720084, 196274, 587494, 1.616071
23.64128, 89.805893541699, 11.1351266385532, 196274, 587494, 1.602056
24.14221, 91.1987159220798, 10.9650666389825, 196274, 587494, 1.59862
24.64456, 90.224532772257, 11.083459972017, 196274, 587494, 1.61059
25.14579, 90.056609584785, 11.1041266386314, 196274, 587494, 1.649938
25.64596, 84.4625031532668, 11.8395733034413, 196274, 587494, 1.650899
26.15788, 89.6750534762236, 11.1513733051788, 196274, 587494, 1.628322
26.65878, 90.211238636391, 11.0850933053462, 196274, 587494, 1.611588
27.16047, 90.0010080112897, 11.1109866386141, 196274, 587494, 1.6081
27.66137, 89.7654787103214, 11.1401399718739, 196274, 587494, 1.632592
28.16147, 92.3507703901266, 10.8282799726612, 196274, 587494, 1.659618
28.66276, 90.3063371569037, 11.0734199720423, 196274, 587494, 1.67132
29.16498, 89.3949037753256, 11.1863199717573, 196274, 587494, 1.671957
29.6658, 89.7153332476054, 11.1463666385248, 196274, 587494, 1.67115
30.16814, 83.4875533972477, 11.9778333030922, 196274, 587494, 1.672121
30.6787, 89.6960738234566, 11.1487599718521, 196274, 587494, 1.675791
31.18077, 89.5624515989584, 11.1653933051434, 196274, 587494, 1.677366
31.68177, 89.9578277703413, 11.116319971934, 196274, 587494, 1.677755
32.18263, 90.0937154828453, 11.0995533053097, 196274, 587494, 1.675718
32.68301, 89.8026138547473, 11.1355333052188, 196274, 587494, 1.667238
33.18444, 90.3772345771249, 11.0647333053976, 196274, 587494, 1.652363
33.6862, 90.156042077628, 11.0918799719957, 196274, 587494, 1.643349
34.18877, 89.6746245921299, 11.151426638512, 196274, 587494, 1.630092
34.6904, 89.5502072191795, 11.1669199718062, 196274, 587494, 1.607786
35.20066, 90.390632155925, 11.0630933054017, 196274, 587494, 1.588106
35.70218, 90.0227217349659, 11.1083066386209, 196274, 587494, 1.597222
36.20573, 83.3345833520836, 11.9998199697034, 196274, 587494, 1.593527
36.71744, 89.3762076960065, 11.1886599717513, 196274, 587494, 1.643875
37.21769, 90.3983675260136, 11.0621466387374, 196274, 587494, 1.739746
37.71796, 90.1296063739658, 11.0951333053208, 12350, 18400, 1.778701
38.21831, 90.7973276530525, 11.0135399721935, 22966, 25668, 1.862774
38.72219, 89.2824724816539, 11.2004066383884, 12966, 18816, 2.070546
39.23375, 89.7230071323809, 11.1454133051939, 4078, 10930, 2.255728
39.73425, 89.4474651184702, 11.1797466384405, 4078, 10930, 2.426628
40.23595, 89.8798845223244, 11.1259599719097, 4078, 10930, 2.617537
40.73745, 90.1875901875902, 11.0879999720055, 4078, 10930, 2.80258
41.23924, 89.7586032125202, 11.140993305205, 4078, 10930, 2.932637
41.73965, 84.4725393853215, 11.8381666367782, 4078, 10930, 2.949686
42.24257, 88.8308790348466, 11.2573466382446, 196274, 587494, 2.893559
42.75298, 89.7967002705874, 11.1362666385503, 196274, 587494, 2.860002
43.25489, 89.4199506640326, 11.1831866384318, 196274, 587494, 2.841439
43.75562, 90.3110130667995, 11.0728466387104, 196274, 587494, 2.830711
44.25633, 89.6757504216255, 11.1512866385124, 196274, 587494, 2.812141
44.75772, 89.448371890551, 11.1796333051075, 196274, 587494, 2.769361
45.25898, 89.9979840451574, 11.1113599719465, 196274, 587494, 2.730217
45.75966, 90.6077788590306, 11.0365799721353, 196274, 587494, 2.713272
46.26189, 83.8435680245226, 11.9269733032206, 196274, 587494, 2.678347
46.76245, 83.8129295412639, 11.9313333032096, 196274, 587494, 2.614845
47.27396, 90.2852472100354, 11.0760066387024, 196274, 587494, 2.432523
47.77535, 89.7670365866503, 11.139946638541, 196274, 587494, 2.227735
48.27703, 90.6886899111855, 11.0267333054935, 196274, 587494, 2.078116
48.78789, 89.3289431135425, 11.1945799717364, 196274, 587494, 1.959335
49.29028, 89.2223557913934, 11.207953305036, 196274, 587494, 1.848696
49.79118, 90.4137332433214, 11.0602666387422, 196274, 587494, 1.761512
50.29248, 90.1237579444093, 11.095853305319, 196274, 587494, 1.703279
50.81014, 81.6574058095434, 12.2462866357478, 196274, 587494, 1.672854
51.31678, 91.1249742571948, 10.9739399722935, 196274, 587494, 1.682247
51.81916, 83.6875641953357, 11.9492066364978, 196274, 587494, 1.695172
52.32949, 91.1429139118721, 10.9717799722989, 196274, 587494, 1.706358
52.83078, 91.5078294098843, 10.9280266390761, 196274, 587494, 1.709625
53.33272, 89.1652350692814, 11.2151333050178, 196274, 587494, 1.694993
53.83486, 89.7337957216123, 11.1440733051973, 196274, 587494, 1.690492
54.33747, 83.4478887405989, 11.9835266364112, 196274, 587494, 1.699943
