Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5338434, 55.6194973777261, 17.9793066212733, 391258, 1172446, 2.610756
1.045514, 29.3288847280978, 34.0960799139157, 389210, 1166302, 2.622332
1.573364, 30.6500695858747, 32.6263532509597, 400558, 1200346, 2.696798
2.075699, 37.0958132923202, 26.9572199319396, 414054, 1240834, 2.666754
2.586596, 27.3702549557496, 36.5360132410888, 403286, 1208530, 2.65754
3.087501, 32.1949485696428, 31.0607732549124, 403666, 1209670, 2.69012
3.613073, 36.5752229198878, 27.3409132643042, 389694, 1167754, 2.715373
4.121205, 27.6509011059992, 36.1651865753583, 399654, 1197634, 2.730087
4.642004, 41.0647936740507, 24.3517599385177, 426038, 1276786, 2.732008
5.166952, 34.6774706252926, 28.8371665938598, 423410, 1268902, 2.660564
5.68393, 25.9341928501159, 38.5591332359809, 409774, 1227994, 2.563579
6.203328, 34.1428061562666, 29.2887465927197, 196806, 580418, 2.503323
6.721945, 38.8117297327088, 25.7654066016153, 203318, 588142, 2.492877
7.228604, 29.6115673047236, 33.7705865814041, 194218, 560364, 2.491225
7.749662, 32.7683487461082, 30.5172532562847, 197506, 591190, 2.498164
8.287942, 37.9646012995536, 26.3403266001637, 213510, 639202, 2.519053
8.801782, 27.0004012259622, 37.0364865731585, 216750, 648922, 2.530952
9.302643, 33.4849158267348, 29.8641932579335, 214022, 640738, 2.528882
9.816148, 37.4543712122707, 26.6991532659245, 417858, 1252246, 2.512575
10.34131, 30.4967183497941, 32.7904132505455, 401766, 1203970, 2.5013
10.86401, 30.8325465895195, 32.4332599181139, 405838, 1216186, 2.498928
11.40376, 29.8399623141169, 33.5121065820567, 422434, 1265974, 2.505141
11.91049, 31.3115990478769, 31.9370465860334, 422782, 1267018, 2.513191
12.42415, 48.3034849998358, 20.7024399477314, 426434, 1277974, 2.518194
12.94307, 47.1638490983215, 21.2026799464684, 405770, 1215982, 2.522426
13.44692, 55.5184199013549, 18.012039954524, 392102, 1174978, 2.517441
13.96522, 43.3537288542188, 23.0660666084304, 390126, 1169050, 2.495227
14.47455, 33.5297056427142, 29.8242999247009, 392734, 1176874, 2.488014
15.01424, 29.9065957202465, 33.4374399155786, 384698, 1152766, 2.487721
15.52163, 41.1428157649396, 24.3055799386343, 206206, 617290, 2.493402
16.06263, 34.3503007025323, 29.1118265931664, 207290, 620542, 2.496576
16.56903, 35.6723961291169, 28.0328799292238, 218262, 653458, 2.473247
17.08368, 29.1441018458125, 34.3122599133699, 210162, 629158, 2.441445
17.58697, 34.5908091758809, 28.9094132603441, 216514, 648214, 2.382109
18.09962, 36.4856709824351, 27.4080199308014, 213590, 639442, 2.332078
18.61028, 31.3372415748259, 31.910913252766, 211074, 631894, 2.297956
19.14009, 28.3122073933366, 35.3204532441578, 421114, 1262014, 2.289183
19.65796, 36.1238527967448, 27.6825399301083, 214630, 621600, 2.343621
20.17821, 50.4719803118899, 19.8129732833104, 204934, 592512, 2.400735
20.6787, 23.981743178553, 41.6983865613884, 200638, 579624, 2.433489
