Timestamp(s),FPS,RenderTime(ms),Triangles,Vertices,Distance
0.5217405, 84.3776948126281, 11.8514733034112, 50310, 149602, 2.616076
1.025145, 90.6719151601024, 11.0287733054884, 58314, 154506, 2.702059
1.526871, 80.4437491720997, 12.4310466352813, 63814, 169152, 2.706132
2.037455, 81.8611068058233, 12.2158133024914, 61030, 160800, 2.706557
2.540593, 90.399511601572, 11.0620066387378, 52882, 157318, 2.719913
3.041877, 89.3828649472582, 11.1878266384201, 51826, 154150, 2.655691
3.543464, 89.5499933733005, 11.1669466384728, 52498, 156166, 2.597116
4.044394, 89.7586032125202, 11.140993305205, 50790, 151042, 2.464064
4.545463, 90.1286315829953, 11.0952533053205, 49938, 148486, 2.376259
5.04619, 84.3826313542231, 11.8507799700797, 50490, 150142, 2.291407
5.547269, 89.5802092235367, 11.1631799718157, 52674, 156694, 2.236551
6.047997, 84.6717586380717, 11.8103133035152, 52854, 157234, 2.121448
6.551311, 89.16237300306, 11.2154933050169, 52794, 157054, 1.987111
7.051744, 90.689512362492, 11.0266333054938, 51274, 152494, 1.893013
7.561798, 89.6462737331039, 11.1549533051698, 53270, 158482, 1.783103
8.063958, 90.002682079926, 11.110779971948, 50734, 150874, 1.737831
8.566921, 89.2280878123355, 11.2072333050378, 50454, 150034, 1.730805
9.067546, 90.0059763968328, 11.1103733052823, 54658, 162646, 1.746364
9.568747, 84.3817294429231, 11.850906636746, 50722, 150838, 1.768677
10.0698, 89.9773616957973, 11.1139066386067, 53366, 158770, 1.771707
10.57244, 89.903641277279, 11.1230199719171, 52518, 156226, 1.763325
11.07276, 90.4414265145321, 11.0568799720841, 50858, 151246, 1.75511
11.57431, 90.2594960511471, 11.0791666386945, 52798, 157066, 1.752605
12.07431, 89.8894719053452, 11.124773305246, 49926, 148450, 1.77171
12.57693, 89.1824643493099, 11.2129666383566, 50590, 150442, 1.775676
13.07747, 89.8142282502871, 11.1340933052224, 54862, 163258, 1.778314
13.57854, 90.2894861504957, 11.0754866387038, 51114, 152014, 1.762832
14.08012, 84.2007885684519, 11.8763733033484, 54406, 161890, 1.720254
14.58083, 90.6704353329388, 11.0289533054879, 52610, 156502, 1.699684
15.08175, 92.0223945699425, 10.8669199725637, 51826, 154150, 1.69783
15.58315, 90.1003176937202, 11.0987399719784, 49742, 147898, 1.720716
16.08473, 89.7299308541153, 11.144553305196, 50310, 149602, 1.763419
16.58692, 89.5134941592445, 11.1714999717947, 49678, 147706, 1.778106
17.09712, 89.7150112951199, 11.1464066385247, 54370, 161782, 1.781589
17.59967, 89.7286426389313, 11.1447133051956, 51586, 153430, 1.782225
18.10109, 89.6982193109502, 11.1484933051861, 52882, 157318, 1.780752
18.60208, 89.7697764313641, 11.1396066385419, 51826, 154150, 1.77787
19.10248, 90.23261969357, 11.0824666386861, 52498, 156166, 1.776272
19.60559, 89.5462512357383, 11.1674133051383, 50834, 151174, 1.772329
20.10694, 89.691890418036, 11.1492799718508, 50218, 149326, 1.770995
20.6083, 89.1640160186127, 11.2152866383508, 52274, 155494, 1.777834
21.10948, 89.5373782739342, 11.1685199718022, 51486, 153130, 1.774358
21.61017, 89.6589731298035, 11.1533733051738, 53062, 157858, 1.758511
22.11082, 89.1378939449223, 11.2185733050092, 52658, 156646, 1.757298
22.62147, 90.3694483788625, 11.0656866387285, 51378, 152806, 1.760905
23.12253, 90.0538522036178, 11.1044666386306, 53214, 158314, 1.758957
23.62298, 90.6938441855572, 11.0261066388284, 50986, 151630, 1.745692
24.12568, 89.5571577662773, 11.1660533051418, 50518, 150226, 1.725831
24.62809, 89.502064215941, 11.1729266384577, 53770, 159982, 1.724806
25.12985, 89.1995411575603, 11.2108199716954, 50722, 150838, 1.721615
25.64025, 90.6585436611546, 11.0303999721509, 53362, 158758, 1.738517
26.14134, 89.5179814769393, 11.1709399717961, 52518, 156226, 1.747014
