-0.1233798, 1.232067, -0.4014759, 358.3044, 20.22022, 359.8733, 0.8348721
0.0001728013, 1.232372, 0.0008735955, 357.8712, 0.1680264, 0.02976722, 0.8470411
0.0004202202, 1.232367, 0.001428634, 357.4512, 0.2775141, 0.215784, 0.8574538
0.0008925647, 1.232113, 0.00211212, 357.1441, 0.4053132, 0.3571104, 0.8681181
0.001417555, 1.230851, 0.002692848, 356.9732, 0.5452385, 0.6223278, 0.8795039
0.0008041486, 1.231669, 0.002213061, 357.056, 0.8443443, 0.1406004, 0.8909199
0.001929894, 1.230914, 0.001913309, 357.1866, 0.9665881, 0.6202191, 0.9020932
0.001883939, 1.230951, 0.001366824, 357.5904, 1.278547, 0.5633012, 0.9133417
0.001708612, 1.230823, 0.001193553, 357.9496, 1.46632, 0.4538191, 0.9249483
0.002060764, 1.230546, 0.001003176, 358.1135, 1.525248, 0.4853362, 0.9368286
0.002330385, 1.230742, 0.0008261204, 358.2117, 1.632102, 0.536164, 0.9477548
0.002688512, 1.231108, 0.001016438, 357.9866, 1.717748, 0.7283663, 0.9678027
0.002759725, 1.23148, 0.0009844601, 357.7235, 1.834628, 0.6698538, 0.981886
0.003116593, 1.231557, 0.0009548962, 357.3627, 1.999511, 0.7058749, 0.9934103
0.003195323, 1.231626, 0.0006122887, 357.136, 2.035721, 0.749649, 1.00478
0.003688335, 1.23166, 0.0001472831, 357.0536, 2.04004, 0.9052787, 1.015816
0.003975667, 1.232003, -0.0003275871, 357.0301, 2.099752, 0.9559629, 1.027307
0.004140869, 1.232306, -0.0004515052, 356.8447, 2.153249, 0.9630759, 1.038843
0.004481882, 1.232415, -0.0005743802, 356.5676, 2.140563, 1.09335, 1.04971
0.004973203, 1.23251, -0.001046896, 356.386, 2.107764, 1.251297, 1.060975
0.005303785, 1.232671, -0.001524985, 356.2771, 2.120175, 1.312371, 1.071931
0.00563217, 1.232756, -0.001948535, 356.1742, 2.114002, 1.279766, 1.083128
0.006092042, 1.232783, -0.002363682, 356.0736, 2.092938, 1.242394, 1.094659
0.006503992, 1.233039, -0.00275737, 356.0057, 2.108132, 1.201184, 1.105667
0.006963573, 1.233125, -0.003054351, 355.9489, 2.100224, 1.174601, 1.125714
0.007505462, 1.23322, -0.003548414, 355.9294, 2.075171, 1.208593, 1.138969
0.008676544, 1.233814, -0.004759401, 355.972, 2.113013, 1.163746, 1.150363
0.008993968, 1.233741, -0.004489034, 355.7593, 2.211061, 1.210432, 1.161388
0.009809397, 1.234002, -0.005001009, 355.5981, 2.324614, 1.177603, 1.172742
0.009893648, 1.234847, -0.005177796, 355.4634, 2.510906, 0.845265, 1.183741
0.01019362, 1.235147, -0.004693121, 354.9889, 2.649744, 0.5960521, 1.194606
0.01058427, 1.235497, -0.004459351, 354.5043, 2.782645, 0.4483219, 1.205907
0.01111247, 1.235798, -0.004115939, 354.0352, 2.95789, 0.3925716, 1.217118
0.01140675, 1.235785, -0.003986746, 353.7218, 3.196025, 0.3315154, 1.228495
0.01164518, 1.235794, -0.004145771, 353.608, 3.386465, 0.2446286, 1.239257
0.01191006, 1.235699, -0.004158258, 353.6016, 3.537207, 0.2398395, 1.25021
0.0122705, 1.2359, -0.00457567, 353.7465, 3.640187, 0.2656353, 1.26169
0.01256551, 1.236386, -0.004324704, 353.7267, 3.761757, 0.4017551, 1.28203
0.01287843, 1.236716, -0.004048049, 353.5085, 3.913831, 0.4813283, 1.295077
0.01357199, 1.237163, -0.003558367, 353.0829, 4.191633, 0.616773, 1.306178
0.01383524, 1.237305, -0.003402829, 352.8683, 4.323755, 0.6701934, 1.317466
0.01409108, 1.237243, -0.003323227, 352.7478, 4.467993, 0.7361554, 1.328493
0.01431988, 1.237253, -0.003252059, 352.7523, 4.614283, 0.7250957, 1.339692
0.01458873, 1.237154, -0.002967447, 352.713, 4.768897, 0.7560806, 1.350425
0.0148714, 1.237212, -0.002713829, 352.6508, 4.872406, 0.8017467, 1.361765
0.01520032, 1.237351, -0.00239408, 352.5486, 4.953199, 0.8649103, 1.372906
0.0154073, 1.237432, -0.001917124, 352.3844, 5.03435, 0.9156786, 1.383973
0.01569059, 1.237337, -0.001455724, 352.2037, 5.090923, 0.9669527, 1.39528
0.01593399, 1.237197, -0.001037061, 352.1162, 5.178817, 0.9748253, 1.406232
0.01618945, 1.237075, -0.0008103549, 352.1593, 5.287665, 0.971323, 1.417589
0.01622709, 1.236978, -0.0005939603, 352.3851, 5.443698, 0.9175129, 1.437464
0.01636703, 1.236859, -0.0002918541, 352.4505, 5.55286, 0.9149497, 1.451166
0.01663749, 1.23674, 0.0003280938, 352.4812, 5.735891, 0.9274173, 1.461723
0.01672873, 1.23669, 0.0006384254, 352.5101, 5.767379, 0.9605527, 1.47288
0.01679845, 1.236604, 0.0008751452, 352.5551, 5.772829, 1.041708, 1.484205
0.01683819, 1.236473, 0.0009841025, 352.6607, 5.767768, 1.154334, 1.49511
0.01687561, 1.236336, 0.0009403825, 352.8268, 5.730767, 1.267781, 1.506224
0.01670906, 1.236233, 0.0009403527, 353.02, 5.724599, 1.347074, 1.517453
0.01659105, 1.236191, 0.0008583069, 353.181, 5.7149, 1.401515, 1.528415
0.01677217, 1.236125, 0.001249373, 353.2961, 5.696577, 1.405366, 1.539613
0.01662617, 1.236044, 0.001235336, 353.3481, 5.700336, 1.334679, 1.550793
0.01650107, 1.236028, 0.001218766, 353.3976, 5.716373, 1.226422, 1.562018
0.01631264, 1.236141, 0.001221925, 353.3581, 5.747211, 1.151106, 1.572975
0.01598225, 1.236628, 0.001279682, 353.0425, 5.723403, 1.168565, 1.592702
0.01569538, 1.237064, 0.001423061, 352.8283, 5.585586, 1.21841, 1.606298
