-0.54, 0.88, 0.14, 0, 0, 0, 15.96624
-0.54, 0.88, 0.14, 0, 0, 0, 15.98187
-0.54, 0.88, 0.21, 0, 0, 0, 15.9951
-0.54, 0.88, 0.21, 0, 0, 0, 16.01006
-0.54, 0.88, 0.21, 0, 0, 0, 16.02158
-0.54, 0.88, 0.28, 0, 0, 0, 16.03554
-0.54, 0.88, 0.28, 0, 0, 0, 16.05655
-0.54, 0.88, 0.32, 0, 0, 0, 16.07112
-0.54, 0.88, 0.36, 0, 0, 0, 16.08916
-0.54, 0.88, 0.4, 0, 0, 0, 16.10623
-0.54, 0.88, 0.4, 0, 0, 0, 16.12181
-0.54, 0.88, 0.44, 0, 0, 0, 16.13522
-0.54, 0.88, 0.48, 0, 0, 0, 16.15241
-0.54, 0.88, 0.55, 0, 0, 0, 16.1695
-0.54, 0.88, 0.59, 0, 0, 0, 16.18762
-0.54, 0.88, 0.63, 0, 0, 0, 16.20483
-0.54, 0.88, 0.7, 0, 0, 0, 16.22277
-0.54, 0.88, 0.74, 0, 0, 0, 16.24157
-0.54, 0.88, 0.74, 0, 0, 0, 16.25777
-0.54, 0.88, 0.74, 0, 0, 0, 16.26908
-0.54, 0.88, 0.74, 0, 0, 0, 16.2813
-0.54, 0.88, 0.74, 0, 0, 0, 16.29665
-0.54, 0.88, 0.74, 0, 0, 0, 16.30912
-0.54, 0.88, 0.74, 0, 0, 0, 16.32142
-0.54, 0.88, 0.74, 0, 0, 0, 16.33417
-0.54, 0.88, 0.74, 0, 0, 0, 16.34604
-0.54, 0.88, 0.74, 0, 0, 0, 16.35815
-0.54, 0.88, 0.74, 0, 0, 0, 16.36993
-0.54, 0.88, 0.74, 0, 0, 0, 16.38242
-0.54, 0.88, 0.74, 0, 0, 0, 16.39592
-0.54, 0.88, 0.74, 0, 0, 0, 16.40841
-0.54, 0.88, 0.74, 0, 0, 0, 16.42029
-0.54, 0.88, 0.74, 0, 0, 0, 16.43169
-0.54, 0.88, 0.74, 0, 0, 0, 16.44309
-0.54, 0.88, 0.74, 0, 0, 0, 16.45482
-0.54, 0.88, 0.74, 0, 0, 0, 16.46635
-0.54, 0.88, 0.7, 0, 0, 0, 16.4819
-0.54, 0.88, 0.7, 0, 0, 0, 16.49909
-0.54, 0.88, 0.7, 0, 0, 0, 16.51598
-0.54, 0.88, 0.7, 0, 0, 0, 16.52857
-0.54, 0.88, 0.7, 0, 0, 0, 16.54294
-0.54, 0.88, 0.7, 0, 0, 0, 16.57641
-0.54, 0.88, 0.7, 0, 0, 0, 16.59243
-0.54, 0.88, 0.7, 0, 0, 0, 16.60428
-0.54, 0.88, 0.7, 0, 0, 0, 16.62006
-0.54, 0.88, 0.7, 0, 0, 0, 16.63669
-0.54, 0.88, 0.7, 0, 0, 0, 16.6489
-0.54, 0.88, 0.7, 0, 0, 0, 16.66168
-0.54, 0.88, 0.7, 0, 0, 0, 16.67508
-0.54, 0.88, 0.7, 0, 0, 0, 16.68759
-0.54, 0.88, 0.7, 0, 0, 0, 16.70003
-0.54, 0.88, 0.7, 0, 0, 0, 16.71202
-0.54, 0.88, 0.7, 0, 0, 0, 16.72326
-0.54, 0.88, 0.7, 0, 0, 0, 16.73562
-0.54, 0.88, 0.7, 0, 0, 0, 16.76384
-0.54, 0.88, 0.7, 0, 0, 0, 16.77963
-0.54, 0.88, 0.7, 0, 0, 0, 16.79735
-0.54, 0.88, 0.7, 0, 0, 0, 16.80883
-0.54, 0.88, 0.7, 0, 0, 0, 16.82119
-0.54, 0.88, 0.7, 0, 0, 0, 16.83262
-0.54, 0.88, 0.7, 0, 0, 0, 16.84417
-0.54, 0.88, 0.7, 0, 0, 0, 16.85681
-0.54, 0.88, 0.7, 0, 0, 0, 16.86821
-0.54, 0.88, 0.7, 0, 0, 0, 16.88014
-0.54, 0.88, 0.7, 0, 0, 0, 16.89219
-0.54, 0.88, 0.7, 0, 0, 0, 16.90452
-0.54, 0.88, 0.7, 0, 0, 0, 16.91693
-0.54, 0.88, 0.7, 0, 0, 0, 16.92885
-0.54, 0.88, 0.7, 0, 0, 0, 16.9418
-0.54, 0.88, 0.7, 0, 0, 0, 16.95385
-0.54, 0.88, 0.7, 0, 0, 0, 16.96757
-0.54, 0.88, 0.7, 0, 0, 0, 16.97985
-0.54, 0.88, 0.7, 0, 0, 0, 17.00331
-0.54, 0.88, 0.7, 0, 0, 0, 17.03118
-0.54, 0.88, 0.7, 0, 0, 0, 17.05035
-0.54, 0.88, 0.7, 0, 0, 0, 17.06359
-0.54, 0.88, 0.7, 0, 0, 0, 17.08003
-0.54, 0.88, 0.7, 0, 0, 0, 17.0955
-0.54, 0.88, 0.7, 0, 0, 0, 17.10734
-0.54, 0.88, 0.7, 0, 0, 0, 17.1195
-0.54, 0.88, 0.7, 0, 0, 0, 17.13197
-0.54, 0.88, 0.7, 0, 0, 0, 17.16022
-0.54, 0.88, 0.7, 0, 0, 0, 17.17558
-0.54, 0.88, 0.7, 0, 0, 0, 17.18862
-0.54, 0.88, 0.7, 0, 0, 0, 17.2007
-0.54, 0.88, 0.7, 0, 0, 0, 17.21662
-0.54, 0.88, 0.7, 0, 0, 0, 17.23264
-0.54, 0.88, 0.7, 0, 0, 0, 17.24412
-0.54, 0.88, 0.7, 0, 0, 0, 17.25642
-0.54, 0.88, 0.7, 0, 0, 0, 17.26765
-0.54, 0.88, 0.7, 0, 0, 0, 17.29254
-0.54, 0.88, 0.7, 0, 0, 0, 17.30991
-0.54, 0.88, 0.7, 0, 0, 0, 17.32288
-0.54, 0.88, 0.7, 0, 0, 0, 17.33566
-0.54, 0.88, 0.7, 0, 0, 0, 17.34769
-0.54, 0.88, 0.7, 0, 0, 0, 17.35952
-0.54, 0.88, 0.7, 0, 0, 0, 17.37087
-0.54, 0.88, 0.7, 0, 0, 0, 17.38363
-0.54, 0.88, 0.7, 0, 0, 0, 17.39602
-0.54, 0.88, 0.7, 0, 0, 0, 17.40708
-0.54, 0.88, 0.7, 0, 0, 0, 17.41906
-0.54, 0.88, 0.7, 0, 0, 0, 17.43131
-0.54, 0.88, 0.7, 0, 0, 0, 17.44349
-0.54, 0.88, 0.7, 0, 0, 0, 17.45534
-0.54, 0.88, 0.7, 0, 0, 0, 17.46688
-0.54, 0.88, 0.7, 0, 0, 0, 17.47885
-0.54, 0.88, 0.7, 0, 0, 0, 17.49119
